starttime,start station id
18.0,10
260.0,46
341.0,75
583.0,108
620.0,108
660.0,105
723.0,65
781.0,16
787.0,14
809.0,16
814.0,106
846.0,20
881.0,23
884.0,23
1139.0,69
1157.0,60
1440.0,26
1486.0,52
1500.0,33
1587.0,64
1655.0,97
2115.0,88
3176.0,97
3236.0,19
3363.0,44
3381.0,109
3391.0,44
3406.0,44
3413.0,75
3589.0,57
3777.0,74
3786.0,74
4189.0,23
4231.0,33
4640.0,14
5477.0,81
5609.0,33
5794.0,151
6467.0,75
6656.0,24
6964.0,24
6996.0,11
7502.0,80
7667.0,75
8012.0,75
8020.0,54
8025.0,45
8249.0,5
8435.0,76
8849.0,75
8857.0,59
9918.0,46
10503.0,74
11301.0,40
15374.0,81
16602.0,133
16656.0,96
17029.0,112
17294.0,13
17959.0,74
18300.0,71
18576.0,39
18770.0,66
18982.0,82
19032.0,27
19310.0,67
19405.0,149
19447.0,113
19528.0,4
19563.0,20
19627.0,68
19635.0,63
19752.0,121
19951.0,60
19998.0,94
20056.0,57
20068.0,95
20095.0,39
20118.0,68
20153.0,9
20184.0,25
20220.0,39
20269.0,131
20283.0,40
20478.0,128
20507.0,103
20602.0,90
20682.0,69
20702.0,130
20785.0,52
20841.0,66
20869.0,4
20902.0,57
20917.0,133
20919.0,70
21023.0,47
21066.0,100
21126.0,16
21239.0,129
21358.0,98
21459.0,40
21485.0,66
21541.0,97
21585.0,23
21712.0,32
21737.0,52
21751.0,103
21764.0,19
21797.0,116
21871.0,46
21918.0,145
21919.0,41
21964.0,88
21990.0,149
21995.0,70
22017.0,77
22053.0,71
22357.0,89
22438.0,115
22447.0,58
22575.0,122
22642.0,106
22660.0,16
22677.0,22
22687.0,22
22696.0,125
22706.0,12
22811.0,109
22817.0,4
22849.0,52
22887.0,64
22925.0,55
23014.0,25
23018.0,20
23031.0,66
23066.0,94
23082.0,32
23226.0,57
23231.0,20
23239.0,118
23257.0,16
23307.0,16
23321.0,67
23391.0,22
23391.0,40
23421.0,152
23423.0,121
23424.0,60
23441.0,51
23452.0,52
23465.0,75
23472.0,145
23482.0,39
23514.0,40
23516.0,58
23561.0,91
23582.0,8
23607.0,86
23615.0,85
23651.0,25
23669.0,94
23708.0,114
23765.0,52
23778.0,152
23813.0,23
23826.0,109
23913.0,129
23915.0,66
23984.0,22
23989.0,16
23994.0,22
24000.0,96
24006.0,26
24019.0,71
24028.0,63
24049.0,115
24065.0,115
24071.0,98
24074.0,16
24086.0,115
24110.0,66
24127.0,115
24133.0,71
24140.0,6
24140.0,23
24157.0,60
24167.0,59
24226.0,33
24234.0,35
24254.0,38
24289.0,111
24298.0,98
24327.0,131
24329.0,45
24331.0,86
24352.0,109
24354.0,150
24384.0,12
24436.0,87
24447.0,152
24475.0,139
24479.0,54
24502.0,112
24505.0,27
24530.0,22
24532.0,124
24533.0,60
24539.0,52
24545.0,86
24584.0,22
24604.0,124
24624.0,118
24633.0,22
24662.0,16
24673.0,61
24688.0,94
24708.0,87
24741.0,31
24753.0,25
24776.0,120
24790.0,102
24799.0,124
24803.0,119
24862.0,109
24863.0,9
24885.0,109
24889.0,137
24894.0,40
24895.0,114
24979.0,22
24998.0,109
25017.0,36
25028.0,21
25039.0,49
25061.0,109
25069.0,6
25071.0,109
25090.0,27
25121.0,95
25123.0,109
25125.0,109
25129.0,109
25134.0,71
25141.0,82
25150.0,13
25179.0,38
25196.0,109
25204.0,91
25206.0,47
25218.0,22
25280.0,43
25344.0,45
25351.0,23
25420.0,58
25441.0,90
25442.0,95
25445.0,84
25458.0,71
25487.0,69
25487.0,67
25531.0,124
25559.0,98
25564.0,103
25570.0,40
25586.0,81
25599.0,150
25605.0,87
25624.0,100
25624.0,43
25647.0,26
25650.0,129
25685.0,85
25710.0,58
25718.0,103
25730.0,109
25786.0,41
25796.0,81
25809.0,4
25812.0,102
25826.0,94
25840.0,15
25840.0,117
25853.0,13
25863.0,48
25887.0,5
25905.0,26
25909.0,95
25977.0,5
25989.0,58
26048.0,35
26052.0,22
26061.0,25
26088.0,4
26124.0,22
26131.0,111
26132.0,94
26142.0,151
26147.0,22
26155.0,57
26171.0,95
26176.0,70
26180.0,112
26197.0,55
26203.0,124
26233.0,9
26245.0,139
26259.0,121
26279.0,119
26292.0,57
26296.0,116
26300.0,39
