stoptime,end station id
1747.0,91
1267.0,118
3031.0,91
10946.0,96
22047.0,76
22243.0,74
25409.0,107
26784.0,75
26906.0,108
27021.0,76
26682.0,67
27797.0,108
27922.0,74
31929.0,91
32399.0,141
28831.0,117
31971.0,96
32396.0,91
29481.0,70
29280.0,67
29683.0,67
29915.0,73
30057.0,67
30450.0,70
30764.0,76
30195.0,141
30549.0,107
30892.0,91
30773.0,68
31088.0,107
30978.0,105
31569.0,141
31545.0,143
31143.0,72
31416.0,74
35642.0,107
35720.0,67
32514.0,107
35631.0,84
35811.0,72
32627.0,73
35498.0,80
33123.0,96
32847.0,107
33228.0,67
32951.0,141
33163.0,67
33374.0,107
32420.0,80
33810.0,74
33709.0,70
33928.0,108
34031.0,70
34604.0,91
34860.0,68
34805.0,91
34711.0,72
35422.0,143
35279.0,107
34993.0,143
35587.0,108
39437.0,143
39359.0,68
39442.0,91
39291.0,67
39540.0,107
36157.0,89
36245.0,95
36661.0,91
37540.0,107
38037.0,89
38005.0,80
38238.0,72
38438.0,68
38594.0,110
38678.0,80
38605.0,107
39140.0,107
42510.0,107
43039.0,72
42895.0,110
42944.0,107
39616.0,97
43144.0,107
39682.0,80
40071.0,141
40098.0,67
42865.0,110
40655.0,141
40806.0,67
41692.0,116
41992.0,84
42008.0,115
41519.0,110
42113.0,80
41907.0,80
41983.0,96
42381.0,68
42786.0,141
42823.0,105
43527.0,107
46102.0,72
43414.0,67
46515.0,143
44373.0,89
44553.0,80
44509.0,107
44720.0,72
44362.0,76
45339.0,108
45533.0,74
45448.0,96
45530.0,67
46197.0,96
46450.0,75
46311.0,84
50251.0,70
50242.0,80
47153.0,74
47718.0,75
47179.0,76
47627.0,87
47786.0,75
48113.0,96
48129.0,80
48513.0,91
49259.0,80
48435.0,96
49656.0,95
50783.0,105
50791.0,87
51483.0,67
51767.0,75
52373.0,96
52571.0,67
53440.0,91
53946.0,67
57337.0,107
54037.0,96
54339.0,75
54576.0,70
54986.0,88
55579.0,80
55510.0,67
55745.0,73
56386.0,74
56230.0,110
57270.0,107
60981.0,67
61082.0,74
61160.0,67
57618.0,75
57835.0,115
58447.0,104
58641.0,88
59065.0,89
