stoptime,end station id
46910.0,88
52028.0,75
64105.0,75
69423.0,96
69290.0,88
69726.0,67
69603.0,108
70181.0,76
71086.0,88
73389.0,67
78878.0,104
77561.0,107
-1,-1
3226.0,88
2469.0,118
1909.0,95
4284.0,87
5900.0,88
6406.0,91
6756.0,95
14012.0,95
14212.0,68
11311.0,80
11396.0,73
11795.0,95
18489.0,116
20205.0,88
21114.0,76
27604.0,73
31189.0,67
29114.0,80
30186.0,80
30995.0,107
31408.0,70
31412.0,76
35784.0,145
33489.0,75
34586.0,74
35103.0,91
35013.0,72
35359.0,74
36477.0,80
36804.0,105
37624.0,72
37411.0,73
37890.0,107
38251.0,104
38272.0,72
39047.0,68
39339.0,67
42960.0,72
40073.0,91
40302.0,91
39954.0,76
40726.0,80
39982.0,75
40557.0,80
40443.0,116
41319.0,74
41492.0,107
41890.0,115
41982.0,104
42162.0,95
42624.0,104
41217.0,90
42684.0,116
42867.0,96
43424.0,107
43788.0,90
43873.0,75
43694.0,75
44380.0,107
44418.0,88
44753.0,110
44824.0,73
44744.0,67
45014.0,96
45170.0,67
45849.0,107
46281.0,67
50108.0,67
50300.0,80
47101.0,73
47142.0,91
47462.0,75
48079.0,76
48377.0,105
47949.0,117
49028.0,68
48457.0,74
49458.0,105
49778.0,115
53618.0,97
53875.0,107
50420.0,105
50540.0,76
50726.0,72
51271.0,72
51058.0,110
51641.0,67
51851.0,88
52605.0,87
52519.0,90
52552.0,97
52986.0,107
53100.0,67
53222.0,117
53015.0,76
52880.0,76
53408.0,115
57107.0,84
57118.0,84
56822.0,90
57534.0,67
54334.0,88
54395.0,145
54499.0,74
55023.0,107
55069.0,67
55127.0,80
55136.0,89
55513.0,96
55443.0,67
56637.0,105
55720.0,67
55844.0,67
56396.0,87
56197.0,116
56328.0,75
56536.0,76
56653.0,118
56209.0,67
56922.0,110
60832.0,74
58562.0,115
58357.0,107
58622.0,73
58601.0,88
58706.0,97
59139.0,75
59542.0,91
59221.0,74
59375.0,74
59792.0,88
60774.0,67
60802.0,68
64489.0,76
64651.0,75
64476.0,75
61583.0,104
61963.0,67
61839.0,89
61796.0,76
62959.0,90
63072.0,67
63344.0,105
64424.0,74
64963.0,91
64928.0,116
64853.0,67
65373.0,67
65295.0,68
65913.0,74
66333.0,95
66772.0,91
67062.0,107
67112.0,88
67707.0,140
71789.0,116
71717.0,116
71821.0,76
71638.0,141
68627.0,95
71969.0,84
69000.0,68
70812.0,88
70540.0,80
72483.0,67
72877.0,95
72920.0,90
73164.0,140
72975.0,116
73714.0,67
73514.0,87
74065.0,96
74177.0,76
74645.0,74
74417.0,95
74315.0,80
74671.0,90
75313.0,104
75799.0,88
76154.0,95
77388.0,105
77395.0,95
78263.0,107
78338.0,80
78348.0,68
78450.0,105
78653.0,116
82462.0,75
79376.0,68
79950.0,68
80487.0,104
80848.0,87
81651.0,110
84122.0,115
84525.0,67
85917.0,87
-1,-1
2331.0,68
1132.0,118
3828.0,68
5848.0,88
26329.0,105
32222.0,143
29655.0,67
29863.0,67
29858.0,67
31680.0,80
31816.0,84
32200.0,116
32520.0,84
32599.0,90
34074.0,80
34402.0,80
33993.0,140
35190.0,67
32924.0,74
32918.0,74
34662.0,67
35422.0,67
35226.0,80
35070.0,141
35671.0,68
39363.0,115
36336.0,72
36254.0,91
37170.0,87
38034.0,107
38537.0,91
38915.0,74
39624.0,72
40240.0,104
40865.0,107
40863.0,107
41871.0,107
41409.0,95
41508.0,110
46023.0,140
46636.0,141
43368.0,75
43469.0,75
43755.0,141
43825.0,67
44015.0,76
43682.0,80
43691.0,80
44296.0,115
44701.0,68
44509.0,88
45078.0,80
45110.0,95
45738.0,74
45541.0,67
45741.0,84
45775.0,84
46296.0,84
50043.0,104
46874.0,75
50349.0,74
47222.0,68
47218.0,68
47190.0,67
47801.0,67
48148.0,76
48437.0,118
48634.0,80
48277.0,88
48284.0,88
49270.0,110
48161.0,67
49197.0,97
49877.0,107
50088.0,67
50632.0,80
50873.0,80
51119.0,76
52006.0,73
52598.0,105
52769.0,88
57105.0,115
57401.0,105
57597.0,80
54538.0,74
54540.0,74
55018.0,107
55076.0,72
55005.0,110
55247.0,96
55711.0,91
56020.0,88
56767.0,68
55805.0,95
54230.0,141
57242.0,96
58169.0,67
58883.0,72
59528.0,72
59657.0,72
60020.0,88
60506.0,104
64265.0,74
64150.0,115
63012.0,107
65091.0,116
65257.0,88
65998.0,74
66088.0,67
66267.0,88
66293.0,67
67225.0,108
67149.0,105
67561.0,88
67942.0,116
71904.0,96
69185.0,95
72115.0,110
73753.0,117
74549.0,96
74966.0,75
79127.0,80
77537.0,91
78022.0,117
78917.0,67
80416.0,107
84598.0,105
-1,-1
3289.0,89
674.0,142
2077.0,67
2770.0,75
6799.0,95
7117.0,91
8050.0,88
8658.0,105
9494.0,80
16087.0,72
23507.0,76
27044.0,142
31484.0,68
31767.0,67
35796.0,88
32796.0,80
33664.0,76
34646.0,74
35082.0,80
35153.0,75
35173.0,68
35333.0,91
39470.0,76
36834.0,80
38606.0,95
36523.0,95
37121.0,108
37179.0,89
37492.0,107
37576.0,108
37944.0,87
38328.0,91
38313.0,91
37990.0,68
38870.0,75
38758.0,95
38825.0,88
38770.0,88
39100.0,104
39329.0,75
40215.0,75
40093.0,105
42620.0,118
42613.0,118
41278.0,105
41374.0,80
41988.0,74
42297.0,87
41963.0,73
42760.0,91
42864.0,76
46529.0,110
43340.0,68
43324.0,68
43380.0,96
43423.0,97
44872.0,73
45243.0,68
45750.0,116
46080.0,73
45257.0,87
46067.0,80
46272.0,84
49858.0,105
50109.0,67
49913.0,110
49879.0,90
47174.0,115
49356.0,68
47507.0,76
50358.0,115
47747.0,76
47965.0,75
48452.0,68
48349.0,68
48552.0,67
47800.0,84
48679.0,110
49456.0,75
49267.0,115
49660.0,89
49165.0,75
49418.0,76
53655.0,107
53472.0,143
53221.0,67
53249.0,67
53747.0,76
50735.0,105
50839.0,84
50775.0,95
51064.0,73
51031.0,108
51032.0,73
51568.0,105
51561.0,107
51584.0,107
52220.0,74
52075.0,105
52309.0,76
52832.0,67
53260.0,80
57016.0,115
57511.0,72
54132.0,116
54050.0,90
54550.0,105
54142.0,80
54630.0,73
54933.0,110
55240.0,76
55840.0,72
55663.0,74
55682.0,105
56062.0,76
56813.0,115
57144.0,68
60652.0,141
57670.0,67
60779.0,115
57649.0,68
60853.0,115
60153.0,67
58622.0,105
59550.0,72
58824.0,75
58493.0,105
60304.0,68
59902.0,74
64749.0,84
64604.0,88
61832.0,105
61687.0,95
62051.0,115
63326.0,68
63202.0,104
63800.0,76
63875.0,68
67803.0,87
65036.0,87
68287.0,108
65121.0,141
65495.0,84
65253.0,88
65356.0,115
65564.0,115
65934.0,96
65759.0,72
65735.0,72
66379.0,67
66178.0,87
66822.0,95
66609.0,95
66219.0,97
65860.0,115
65865.0,115
67362.0,142
67403.0,90
68447.0,67
71992.0,88
71748.0,72
71771.0,89
71787.0,72
68572.0,108
68726.0,76
69359.0,96
69479.0,70
70160.0,118
69330.0,90
68950.0,74
68962.0,74
70490.0,115
75472.0,75
75388.0,72
72475.0,76
73255.0,91
73313.0,96
73571.0,76
73762.0,76
73638.0,91
79028.0,75
78908.0,105
76558.0,87
76883.0,89
76936.0,68
77479.0,75
77609.0,88
77927.0,90
