starttime,start station id
31.0,91
2822.0,80
2965.0,80
5622.0,67
12576.0,110
21768.0,74
22035.0,105
22785.0,116
22909.0,70
24967.0,88
25448.0,115
25562.0,104
25660.0,88
25779.0,96
25875.0,88
26612.0,88
27249.0,75
27303.0,68
27484.0,115
27661.0,91
27702.0,88
27914.0,87
28007.0,105
28121.0,118
28162.0,107
28254.0,88
28418.0,116
28525.0,75
28610.0,115
28634.0,143
28761.0,84
29131.0,95
29156.0,105
29397.0,88
29422.0,105
29454.0,105
29567.0,116
29659.0,88
29744.0,87
29854.0,95
30108.0,88
30401.0,68
30572.0,89
30586.0,74
30741.0,95
30922.0,116
30931.0,116
30975.0,95
30982.0,115
31019.0,87
31035.0,116
31131.0,105
31152.0,88
31226.0,95
31578.0,73
31714.0,67
31733.0,107
31782.0,76
31796.0,68
31810.0,84
31903.0,88
31950.0,107
32031.0,87
32194.0,95
32243.0,87
32482.0,110
32676.0,72
32781.0,90
33011.0,89
33073.0,115
33192.0,87
33424.0,89
33473.0,89
33546.0,96
33621.0,108
33725.0,105
33787.0,68
33803.0,88
33952.0,88
33991.0,96
34108.0,84
34125.0,88
34183.0,116
34301.0,76
34346.0,67
34700.0,116
34720.0,96
34838.0,88
34939.0,95
35287.0,140
35370.0,104
35502.0,107
35727.0,67
36027.0,95
36184.0,95
36204.0,87
36421.0,116
36516.0,89
36537.0,110
36946.0,110
37312.0,96
37747.0,73
38067.0,110
38208.0,108
38433.0,104
38642.0,90
38797.0,104
39073.0,91
39355.0,75
40016.0,116
40118.0,68
40177.0,141
40225.0,84
40252.0,84
41249.0,67
41368.0,95
41605.0,108
41686.0,96
41745.0,104
41772.0,67
41800.0,75
41831.0,76
41937.0,74
42361.0,96
42410.0,107
42463.0,68
42761.0,107
42953.0,116
42993.0,76
43090.0,96
43110.0,116
43684.0,87
43721.0,87
43996.0,75
44240.0,96
44325.0,116
44376.0,97
44439.0,104
45077.0,80
45269.0,75
45689.0,118
45752.0,108
45888.0,74
46099.0,70
46475.0,73
46760.0,75
46969.0,95
47255.0,76
47304.0,68
47384.0,70
48007.0,67
48320.0,116
48900.0,80
48995.0,95
49068.0,72
49334.0,76
49389.0,72
49440.0,105
49487.0,107
49614.0,68
50519.0,91
50605.0,95
50786.0,72
51130.0,141
51138.0,80
51713.0,67
51903.0,76
52112.0,80
52639.0,97
52657.0,80
52960.0,110
53134.0,68
53407.0,108
53414.0,76
53720.0,108
53730.0,141
54021.0,76
54214.0,67
54350.0,72
54371.0,89
55113.0,80
55183.0,105
56258.0,67
56276.0,90
57092.0,74
57107.0,80
57132.0,70
57458.0,89
57525.0,107
57606.0,107
57616.0,107
57794.0,108
57819.0,107
58427.0,67
58653.0,108
58672.0,74
58678.0,80
59202.0,96
59278.0,110
59338.0,96
59510.0,67
59768.0,84
59992.0,107
60229.0,67
60269.0,70
60406.0,108
60456.0,95
61015.0,107
61076.0,75
61463.0,117
61565.0,96
61780.0,73
61841.0,91
61896.0,70
61927.0,72
62172.0,110
62176.0,68
62251.0,72
62281.0,80
62376.0,91
62401.0,73
62530.0,91
62563.0,87
62629.0,80
62697.0,104
62774.0,74
62800.0,84
62959.0,74
62961.0,80
63045.0,84
63087.0,107
63221.0,67
63290.0,141
63317.0,108
63687.0,70
63699.0,115
63813.0,91
63823.0,91
63824.0,91
63913.0,108
63941.0,80
63947.0,96
64149.0,84
64218.0,80
64613.0,110
64751.0,143
64833.0,91
65180.0,110
65233.0,107
65302.0,72
65310.0,74
65333.0,97
65917.0,143
65993.0,67
66180.0,141
66556.0,143
66720.0,84
66836.0,91
66898.0,91
67182.0,72
67210.0,117
67244.0,107
68097.0,67
68149.0,115
68169.0,87
68176.0,72
68195.0,117
68315.0,104
68909.0,75
68943.0,107
68996.0,110
69382.0,91
69414.0,80
69508.0,104
69581.0,73
69757.0,104
70286.0,70
70375.0,142
70463.0,74
70507.0,68
70820.0,80
70969.0,116
71391.0,73
71954.0,104
72673.0,107
72842.0,91
74014.0,88
74553.0,104
74576.0,68
74650.0,74
74815.0,107
77406.0,91
77478.0,70
77614.0,76
78015.0,96
79026.0,96
80622.0,108
82621.0,74
-1,-1
952.0,105
1353.0,91
4894.0,91
6631.0,88
8090.0,110
9216.0,67
22371.0,105
22425.0,72
23195.0,116
23277.0,70
24148.0,115
24327.0,115
25081.0,88
25292.0,108
25298.0,89
25560.0,105
25896.0,88
25925.0,88
26226.0,96
26791.0,116
27055.0,115
27368.0,96
27584.0,84
27593.0,91
27598.0,76
27777.0,96
27831.0,107
27853.0,68
27904.0,91
28045.0,96
28117.0,75
28134.0,105
28135.0,96
28144.0,118
28350.0,116
28422.0,104
28430.0,70
28549.0,76
28602.0,75
28602.0,87
28774.0,96
28956.0,88
29029.0,140
29085.0,88
29109.0,105
29120.0,115
29241.0,104
29360.0,96
29399.0,76
29413.0,116
29463.0,97
29578.0,105
29651.0,87
29867.0,90
30042.0,95
30087.0,107
30129.0,84
30200.0,74
30213.0,96
30245.0,76
30292.0,76
30304.0,75
30443.0,140
30445.0,74
30627.0,116
30629.0,116
30715.0,87
30719.0,115
30733.0,95
30762.0,95
30815.0,68
30878.0,104
31193.0,107
31281.0,75
31293.0,117
31370.0,108
31403.0,105
31403.0,118
31455.0,67
31531.0,75
31605.0,96
31632.0,95
31665.0,118
31807.0,88
31874.0,95
31877.0,76
31898.0,88
32001.0,84
32010.0,67
32034.0,90
32093.0,75
32213.0,87
32220.0,76
32243.0,104
32331.0,67
32384.0,88
32386.0,115
32447.0,95
32504.0,75
32511.0,90
32537.0,74
32658.0,87
32686.0,95
32713.0,68
32871.0,72
32889.0,72
32938.0,105
32964.0,68
33086.0,116
33209.0,95
33216.0,117
33325.0,142
33336.0,76
33371.0,117
33381.0,88
33508.0,67
33517.0,88
33528.0,143
33634.0,68
33647.0,68
33652.0,87
33755.0,75
33908.0,95
34039.0,76
34181.0,117
34185.0,88
34205.0,95
34409.0,68
34476.0,105
34537.0,116
34537.0,96
34553.0,67
34605.0,105
34693.0,116
34719.0,96
34721.0,68
34790.0,88
34845.0,74
34859.0,88
34907.0,143
35194.0,105
35312.0,80
35426.0,73
35475.0,104
35656.0,87
35678.0,67
35725.0,107
35768.0,141
35786.0,107
35904.0,95
35991.0,95
36142.0,96
36230.0,116
36402.0,108
36405.0,75
36411.0,89
36467.0,104
36524.0,116
36754.0,91
36872.0,95
36879.0,95
37068.0,88
37085.0,95
37198.0,90
37317.0,88
37515.0,110
37638.0,87
37644.0,95
37824.0,118
37858.0,96
38007.0,87
38025.0,95
38337.0,67
38357.0,74
38575.0,116
38668.0,88
38682.0,68
38706.0,67
38750.0,74
38776.0,67
39028.0,107
39138.0,75
39159.0,116
39217.0,73
39259.0,84
39400.0,88
39504.0,73
39612.0,76
39706.0,68
39712.0,87
39821.0,68
39955.0,75
39957.0,90
39983.0,73
40097.0,95
40120.0,95
40204.0,104
40342.0,91
40521.0,73
40531.0,68
40721.0,116
40814.0,87
40888.0,87
40903.0,75
40924.0,80
41045.0,105
41540.0,74
41574.0,74
41664.0,75
41668.0,73
41752.0,104
41837.0,70
41910.0,70
41942.0,116
42238.0,70
42599.0,107
42620.0,76
42776.0,141
42791.0,68
42810.0,104
42839.0,96
42871.0,87
43273.0,68
43406.0,73
43439.0,76
43510.0,73
43533.0,118
43877.0,75
44030.0,116
44268.0,143
44438.0,104
44544.0,107
45000.0,115
45388.0,110
45551.0,74
46010.0,68
46015.0,68
46125.0,73
46125.0,75
46339.0,67
46467.0,91
46675.0,75
46825.0,95
47288.0,110
47598.0,73
47724.0,70
48339.0,88
48438.0,67
48833.0,105
48844.0,88
48846.0,84
48944.0,141
49149.0,108
49207.0,110
49370.0,67
49445.0,76
49795.0,67
49939.0,91
50035.0,72
50076.0,110
50249.0,68
50370.0,107
50780.0,67
51067.0,67
51228.0,116
51294.0,67
51769.0,76
51825.0,76
51888.0,80
51959.0,89
51978.0,76
52051.0,107
52073.0,107
52098.0,117
52177.0,107
52252.0,67
52400.0,115
52479.0,72
52497.0,80
52512.0,107
52539.0,108
52731.0,76
53039.0,67
53097.0,72
53301.0,80
53430.0,68
54201.0,96
54283.0,117
54372.0,89
54501.0,89
54531.0,110
54540.0,68
54599.0,84
54787.0,115
54899.0,116
54955.0,67
55069.0,107
55078.0,70
55237.0,73
55416.0,67
55588.0,67
55997.0,91
56037.0,89
56133.0,74
56189.0,107
56192.0,88
56318.0,91
56371.0,67
57043.0,75
57059.0,87
57104.0,70
57167.0,67
57186.0,107
57248.0,110
57307.0,70
57581.0,107
57608.0,80
57736.0,117
57961.0,67
58030.0,140
58083.0,67
58205.0,67
58298.0,67
58362.0,70
58457.0,108
58562.0,87
58698.0,80
58737.0,80
58762.0,107
58864.0,142
59086.0,84
59096.0,117
59170.0,68
59287.0,80
59288.0,107
59385.0,80
59435.0,76
59447.0,107
59524.0,76
59735.0,72
59760.0,96
60044.0,72
60119.0,74
60139.0,80
60261.0,80
60373.0,84
60421.0,68
60452.0,110
60570.0,141
60613.0,80
60657.0,108
60977.0,91
61001.0,75
61109.0,108
61223.0,68
61322.0,84
61571.0,74
61591.0,91
61645.0,67
61674.0,74
61682.0,80
61721.0,84
61725.0,74
61734.0,104
61751.0,74
61797.0,89
61829.0,74
61890.0,75
61923.0,73
61950.0,117
62011.0,84
62180.0,80
62217.0,143
62270.0,80
62321.0,116
62382.0,116
62517.0,67
62581.0,73
62617.0,80
62705.0,80
62757.0,80
62806.0,73
62863.0,73
62910.0,72
62941.0,68
63147.0,70
63150.0,88
63160.0,110
63248.0,80
63254.0,68
63273.0,73
63314.0,68
63380.0,74
63393.0,73
63492.0,74
63536.0,91
63550.0,75
63591.0,76
63675.0,91
63814.0,104
63814.0,80
63837.0,96
63916.0,68
63972.0,145
64228.0,107
64298.0,141
64407.0,91
64408.0,73
64439.0,72
64529.0,88
64606.0,75
64719.0,105
64725.0,89
64770.0,84
64859.0,105
64915.0,91
64934.0,108
64965.0,75
65086.0,108
65137.0,91
65146.0,74
65160.0,67
65459.0,108
65461.0,110
65561.0,141
65580.0,74
65595.0,67
65603.0,141
65730.0,80
65774.0,70
65780.0,80
65942.0,90
66080.0,107
66121.0,68
66142.0,116
66285.0,74
66334.0,80
66346.0,115
66450.0,115
66473.0,115
66478.0,115
66528.0,141
66543.0,97
66624.0,68
66652.0,67
66786.0,84
66824.0,110
66850.0,107
67015.0,110
67043.0,67
67087.0,117
67117.0,80
67344.0,108
67435.0,107
67491.0,72
67652.0,80
67906.0,68
68088.0,104
68092.0,90
68133.0,141
68457.0,116
68581.0,89
68623.0,110
68743.0,80
68752.0,91
68796.0,117
68802.0,110
68975.0,91
69011.0,80
69086.0,80
69238.0,91
69307.0,108
69371.0,110
69412.0,72
69422.0,70
69449.0,73
69471.0,74
