stoptime,end station id
19361.0,73
22797.0,76
22679.0,67
22843.0,74
23068.0,75
24084.0,70
24003.0,91
28636.0,91
25723.0,68
25623.0,96
25968.0,88
26152.0,141
26809.0,68
26867.0,108
26973.0,108
26805.0,115
27200.0,141
27286.0,84
27274.0,74
27918.0,140
27900.0,75
28098.0,89
28341.0,70
28236.0,97
28305.0,141
28122.0,105
28885.0,117
29132.0,68
29393.0,107
29331.0,140
29304.0,143
29666.0,107
29490.0,68
29723.0,107
29054.0,67
29890.0,70
30128.0,80
29984.0,95
29891.0,104
30207.0,67
29903.0,88
29561.0,81
29959.0,76
29749.0,90
30216.0,107
30197.0,76
30330.0,80
31778.0,107
30163.0,72
30749.0,74
30862.0,76
30919.0,80
30838.0,73
30938.0,108
30827.0,21
31255.0,72
31274.0,76
31151.0,84
30714.0,142
31329.0,89
31247.0,67
31510.0,142
31680.0,104
32142.0,91
31326.0,68
35449.0,117
35776.0,75
35621.0,107
35278.0,87
35771.0,143
35955.0,110
32466.0,90
32435.0,76
32486.0,91
35345.0,36
32879.0,143
32573.0,72
32822.0,117
32785.0,72
32814.0,89
33028.0,141
32974.0,107
32711.0,110
33044.0,117
32949.0,91
33725.0,76
33672.0,67
32934.0,68
34158.0,76
34193.0,67
33852.0,107
33843.0,97
33232.0,36
34567.0,141
35225.0,91
35180.0,72
35304.0,107
34639.0,76
35530.0,75
39453.0,80
36402.0,75
39421.0,84
36924.0,89
37026.0,75
36242.0,80
38095.0,107
37966.0,67
38191.0,110
39053.0,74
38926.0,76
38410.0,108
39234.0,70
39221.0,76
43088.0,141
39758.0,95
40129.0,67
40191.0,80
40978.0,74
41207.0,110
41711.0,107
41863.0,68
42793.0,87
42765.0,67
46753.0,107
46594.0,90
43477.0,67
44761.0,75
45041.0,80
45303.0,80
45798.0,74
45811.0,76
43215.0,68
45763.0,73
46120.0,95
50191.0,84
47228.0,107
50515.0,91
50805.0,68
51485.0,108
52068.0,88
52683.0,116
53252.0,145
56993.0,107
54085.0,73
54128.0,76
55365.0,90
55710.0,87
55779.0,80
56054.0,96
56039.0,67
55899.0,84
56040.0,72
56545.0,76
56279.0,15
56229.0,115
56508.0,74
56878.0,107
57268.0,107
60984.0,88
57919.0,88
57737.0,68
58476.0,110
58869.0,96
59135.0,67
58857.0,116
59459.0,89
59306.0,115
59588.0,90
59651.0,90
59401.0,67
59515.0,107
60257.0,74
59129.0,115
60627.0,88
60485.0,88
61218.0,75
64660.0,75
61377.0,104
64686.0,105
61449.0,115
61444.0,88
61570.0,143
61782.0,54
61374.0,46
62225.0,96
62541.0,104
62925.0,73
62934.0,87
62669.0,90
62346.0,115
62841.0,88
63563.0,75
63509.0,91
