starttime,start station id
1304.0,115
1623.0,80
1891.0,91
3226.0,115
4026.0,105
5307.0,88
5694.0,91
9155.0,68
16918.0,117
28815.0,67
30132.0,75
30545.0,115
32296.0,88
33326.0,90
33981.0,116
36137.0,88
37675.0,95
38011.0,116
38593.0,116
38890.0,110
39216.0,90
39223.0,73
39524.0,75
41221.0,104
41873.0,140
42220.0,107
42590.0,74
42660.0,107
42702.0,107
44079.0,117
44230.0,117
44499.0,67
44850.0,68
45076.0,89
45346.0,143
45375.0,143
45393.0,76
45655.0,80
45935.0,68
46010.0,75
47027.0,115
47267.0,88
47529.0,110
47555.0,110
47569.0,80
48182.0,80
48239.0,80
48521.0,141
49266.0,143
50235.0,72
50785.0,143
51259.0,140
51524.0,91
51628.0,96
51796.0,70
51809.0,70
51876.0,76
52173.0,87
52382.0,67
52567.0,97
52876.0,68
53213.0,105
53216.0,105
53267.0,110
53282.0,105
53843.0,115
53871.0,91
53908.0,91
53917.0,91
53930.0,91
53934.0,68
54219.0,70
54441.0,72
54509.0,90
54900.0,91
54924.0,91
54997.0,91
55360.0,68
55392.0,68
55983.0,108
56419.0,73
56490.0,118
56854.0,95
57903.0,107
57988.0,87
58044.0,68
58502.0,74
58702.0,88
58704.0,88
58772.0,143
59097.0,68
59161.0,84
59395.0,67
59529.0,68
59654.0,110
60622.0,80
60801.0,84
61409.0,142
62009.0,117
62031.0,117
62887.0,67
62891.0,67
62973.0,91
63125.0,87
63732.0,95
64498.0,74
64837.0,87
65141.0,68
65507.0,74
66757.0,74
67200.0,107
67206.0,107
67408.0,110
67973.0,90
68815.0,97
69255.0,117
71084.0,104
72612.0,88
72628.0,88
73778.0,107
74063.0,67
74521.0,74
75538.0,75
75961.0,89
77166.0,96
78510.0,118
81451.0,96
-1,-1
842.0,88
3997.0,90
19295.0,104
23387.0,90
24398.0,89
25936.0,105
26733.0,115
27307.0,116
27408.0,88
27848.0,107
28118.0,115
28337.0,116
28531.0,96
28592.0,89
28696.0,87
28971.0,91
29048.0,96
29585.0,117
29681.0,67
29760.0,107
29807.0,90
29939.0,141
29991.0,115
30055.0,87
30297.0,95
30382.0,115
30411.0,104
30541.0,88
30673.0,95
30798.0,104
30805.0,96
31005.0,116
31017.0,116
31128.0,143
31188.0,107
31260.0,87
31356.0,75
31429.0,88
31596.0,87
31604.0,105
31630.0,107
31683.0,95
31813.0,87
31819.0,116
31872.0,88
32068.0,87
32447.0,75
32721.0,73
32821.0,76
32850.0,88
32871.0,90
32900.0,116
33078.0,107
33123.0,95
33746.0,76
33994.0,88
34476.0,116
34648.0,75
34659.0,88
34930.0,96
34954.0,76
35218.0,73
35349.0,88
35396.0,75
35461.0,97
35506.0,88
35547.0,96
35631.0,75
35644.0,76
35753.0,105
35846.0,96
35996.0,116
36015.0,68
36237.0,91
36242.0,80
36955.0,76
37183.0,107
37292.0,84
37461.0,105
38106.0,76
38695.0,116
38925.0,107
38930.0,108
39186.0,72
40595.0,116
40815.0,80
41358.0,74
41459.0,95
41599.0,107
41704.0,107
41712.0,68
42082.0,88
42722.0,108
42891.0,91
43005.0,97
43056.0,97
43433.0,115
43765.0,91
43922.0,67
44050.0,68
44892.0,96
45240.0,75
45426.0,91
45804.0,91
45977.0,90
45978.0,107
46582.0,87
46848.0,67
46954.0,96
47058.0,80
47085.0,107
47353.0,88
47667.0,116
47827.0,104
48212.0,74
48793.0,116
48797.0,88
49144.0,89
49497.0,141
49778.0,74
50562.0,84
51127.0,96
51484.0,107
53408.0,89
53420.0,108
53612.0,88
54119.0,117
55106.0,72
55514.0,96
56041.0,91
56134.0,90
56366.0,75
56763.0,110
57346.0,80
58074.0,68
58192.0,96
58193.0,108
58624.0,115
58752.0,116
59150.0,104
59399.0,68
59653.0,95
59695.0,108
60060.0,70
60093.0,104
60406.0,68
60424.0,75
60551.0,72
60908.0,140
60917.0,88
60934.0,68
61083.0,80
61358.0,67
62005.0,140
62211.0,91
62255.0,67
62459.0,74
62531.0,76
62563.0,117
62895.0,104
62976.0,89
63234.0,80
63365.0,143
63387.0,67
63480.0,67
63701.0,72
63740.0,72
63776.0,107
63807.0,143
63854.0,108
64038.0,107
64045.0,74
64078.0,115
64238.0,68
64269.0,76
64524.0,73
64684.0,107
64701.0,90
64706.0,108
65236.0,73
65316.0,68
65316.0,80
65766.0,76
65770.0,107
65810.0,67
66189.0,80
66284.0,116
66325.0,96
66453.0,91
66668.0,80
66874.0,67
66916.0,107
66943.0,107
67058.0,105
67209.0,74
67854.0,87
67870.0,80
67974.0,91
68222.0,80
68243.0,105
68703.0,141
68830.0,72
68868.0,68
68919.0,107
69224.0,76
69264.0,91
69589.0,68
69867.0,74
69940.0,73
70165.0,116
70643.0,68
70758.0,84
70841.0,115
71042.0,70
71097.0,90
71236.0,117
71559.0,108
71842.0,108
71905.0,90
72102.0,75
72118.0,88
72351.0,74
72673.0,89
72688.0,108
72706.0,80
72993.0,80
73136.0,73
73150.0,84
73209.0,67
73244.0,116
73246.0,116
73319.0,72
73620.0,110
73813.0,68
73822.0,68
73824.0,72
73826.0,140
73842.0,76
74610.0,143
75331.0,74
75446.0,91
79200.0,76
79206.0,91
79210.0,76
79252.0,67
80990.0,75
84308.0,73
-1,-1
1266.0,67
19238.0,80
20397.0,104
24054.0,115
24071.0,115
24113.0,87
24245.0,89
24318.0,96
25022.0,96
25142.0,88
25789.0,116
26620.0,96
26899.0,88
27477.0,115
27642.0,68
27956.0,115
28095.0,107
28099.0,70
28137.0,104
28386.0,115
28462.0,90
28532.0,90
28661.0,96
28756.0,96
28775.0,105
28814.0,87
29200.0,75
29273.0,107
29314.0,91
29434.0,68
29784.0,88
29819.0,107
29841.0,88
29888.0,67
29951.0,87
30043.0,140
30078.0,95
30281.0,88
30344.0,95
30515.0,116
31190.0,107
31194.0,88
31229.0,95
31268.0,84
31315.0,75
31451.0,90
31481.0,107
31542.0,84
31545.0,116
31701.0,107
31814.0,116
31846.0,104
31882.0,104
31916.0,72
31936.0,88
32018.0,88
32152.0,95
32242.0,76
32288.0,107
32305.0,95
32309.0,107
32313.0,76
32466.0,105
32506.0,76
32661.0,68
32688.0,72
32694.0,115
32736.0,90
32985.0,76
33215.0,75
33277.0,87
