starttime,start station id
1635.0,91
13616.0,75
21168.0,104
26494.0,88
26565.0,96
27124.0,115
27855.0,115
28074.0,143
28423.0,115
28995.0,107
29209.0,90
29420.0,91
30103.0,96
30184.0,76
30384.0,116
30389.0,143
31228.0,87
31279.0,88
31598.0,88
31619.0,88
31627.0,96
31708.0,90
31919.0,105
32694.0,105
32863.0,143
32887.0,91
33073.0,95
33447.0,84
33730.0,74
33878.0,96
34000.0,108
34026.0,110
34108.0,90
34543.0,107
35098.0,105
35357.0,68
35372.0,68
35428.0,95
35459.0,90
35523.0,105
35683.0,141
36221.0,76
36333.0,116
36561.0,72
36952.0,68
37044.0,96
37333.0,76
37598.0,68
37693.0,104
37740.0,116
38039.0,95
38324.0,117
38339.0,88
38528.0,116
38691.0,91
38704.0,74
38751.0,73
38983.0,105
40420.0,96
40841.0,95
40842.0,95
41527.0,105
41665.0,95
41817.0,88
41918.0,95
42415.0,97
42446.0,117
42644.0,74
43269.0,142
43360.0,105
43577.0,72
43582.0,96
43675.0,76
43744.0,107
43823.0,89
44158.0,96
44960.0,84
45031.0,74
45823.0,88
45834.0,88
45992.0,74
46243.0,88
46378.0,96
46610.0,96
46952.0,116
47282.0,95
47352.0,107
47355.0,107
48089.0,89
48338.0,75
48785.0,91
48811.0,87
48925.0,67
49065.0,118
49247.0,68
49499.0,110
49642.0,115
50555.0,116
50689.0,89
50903.0,68
51237.0,143
51294.0,118
51680.0,87
51695.0,91
51934.0,80
52016.0,67
52074.0,67
52205.0,143
52313.0,88
52740.0,68
53042.0,80
53292.0,105
53416.0,74
53560.0,73
53719.0,91
53811.0,95
54195.0,67
54791.0,91
54815.0,72
54839.0,75
55000.0,141
55451.0,107
55481.0,142
55682.0,107
55733.0,73
55996.0,107
56301.0,68
56302.0,68
56715.0,76
56954.0,88
57523.0,118
58084.0,74
58211.0,73
58251.0,72
58301.0,74
58918.0,104
59237.0,107
59400.0,107
59687.0,108
59740.0,90
59747.0,90
59957.0,140
60412.0,74
60413.0,90
60613.0,68
60660.0,96
61076.0,67
61323.0,67
61472.0,67
61624.0,80
61855.0,72
61932.0,91
61948.0,76
62121.0,73
62153.0,68
62155.0,91
62192.0,117
62650.0,67
62703.0,90
62704.0,76
62895.0,117
63033.0,70
63244.0,88
63287.0,115
63993.0,118
64228.0,75
64248.0,141
64251.0,143
64621.0,73
65121.0,91
65316.0,91
65470.0,72
65770.0,80
66233.0,107
66436.0,80
66648.0,95
66720.0,74
67342.0,76
67714.0,67
68067.0,107
68188.0,80
68512.0,67
68805.0,110
68825.0,116
69219.0,67
69251.0,67
69658.0,68
69709.0,95
69938.0,84
70551.0,107
72092.0,95
72239.0,96
72659.0,90
73482.0,72
73598.0,88
73611.0,115
73827.0,88
74563.0,68
74624.0,68
