starttime,start station id
2146.0,80
26706.0,107
32164.0,143
32212.0,75
32591.0,76
35250.0,116
37537.0,107
39298.0,107
40459.0,87
40540.0,117
40553.0,117
41011.0,89
42032.0,110
42141.0,91
42524.0,115
45023.0,87
45304.0,72
45703.0,143
46220.0,68
46296.0,105
47370.0,95
47541.0,74
47907.0,87
48194.0,116
48294.0,91
48627.0,96
48752.0,115
48773.0,105
48809.0,117
48869.0,105
49504.0,67
49899.0,74
49931.0,96
50489.0,67
51907.0,67
52145.0,115
52594.0,104
52744.0,76
52753.0,76
52791.0,105
52859.0,68
53880.0,80
54221.0,116
54355.0,108
54520.0,67
54873.0,88
55578.0,118
55728.0,72
55732.0,72
55740.0,118
55827.0,74
55877.0,72
55921.0,142
56942.0,87
56987.0,91
57078.0,67
57235.0,91
57378.0,87
57678.0,142
57916.0,68
58244.0,96
58330.0,108
58696.0,74
58975.0,105
59039.0,72
59074.0,72
59249.0,110
59302.0,96
59366.0,107
59505.0,96
59732.0,75
59893.0,110
60018.0,67
60291.0,68
60788.0,105
61383.0,75
62181.0,110
62318.0,142
62322.0,117
62372.0,107
62548.0,95
62977.0,84
64016.0,141
64494.0,73
65014.0,108
65492.0,105
66501.0,108
67337.0,116
67741.0,118
67777.0,87
67938.0,68
68105.0,91
68358.0,107
68645.0,68
69088.0,88
69471.0,107
69850.0,104
70159.0,91
70202.0,68
71473.0,67
71537.0,67
72531.0,68
73502.0,76
73774.0,80
74241.0,110
75397.0,88
77018.0,91
77294.0,73
83063.0,107
83993.0,80
84347.0,74
84632.0,91
-1,-1
795.0,72
1012.0,80
4277.0,107
6852.0,76
23540.0,75
25260.0,95
28126.0,68
29987.0,70
30948.0,105
31617.0,96
31748.0,97
31941.0,87
33359.0,115
34290.0,90
34317.0,90
35074.0,107
35953.0,110
36021.0,145
36670.0,96
37342.0,84
38394.0,91
38559.0,95
38620.0,117
39258.0,87
39386.0,87
39521.0,67
39844.0,96
40026.0,116
40619.0,95
40797.0,74
40818.0,116
40831.0,116
41620.0,91
41959.0,140
42118.0,115
42283.0,95
42738.0,96
42843.0,89
42962.0,107
43156.0,73
43604.0,104
43632.0,118
43992.0,107
44189.0,95
44416.0,95
44920.0,67
45243.0,88
45299.0,74
46025.0,117
46147.0,116
46255.0,67
46260.0,76
46263.0,76
46336.0,68
46987.0,74
47327.0,115
47412.0,68
47658.0,87
47665.0,68
47905.0,68
48177.0,75
48438.0,91
48446.0,75
48843.0,90
49022.0,91
49467.0,88
50355.0,96
50442.0,68
50579.0,95
50596.0,141
50985.0,96
51361.0,104
51749.0,91
52129.0,68
52359.0,74
52433.0,76
52542.0,95
52548.0,84
52582.0,95
52675.0,107
52708.0,68
52870.0,75
53053.0,84
53395.0,115
54073.0,141
54822.0,76
55419.0,74
55662.0,84
56341.0,89
57337.0,96
57836.0,88
58026.0,108
58404.0,84
58474.0,68
58531.0,68
59011.0,110
59765.0,107
60584.0,75
60718.0,67
61453.0,74
62070.0,74
62428.0,115
63108.0,141
63199.0,115
63251.0,110
63320.0,74
64051.0,91
64261.0,107
64495.0,141
66616.0,88
66624.0,75
66665.0,87
67628.0,117
68449.0,74
68937.0,104
68994.0,116
69403.0,67
69536.0,75
70730.0,68
70991.0,70
71125.0,80
73536.0,91
74379.0,74
75291.0,68
75891.0,91
77955.0,74
77963.0,74
78106.0,80
78598.0,80
81108.0,110
81540.0,107
82507.0,67
84024.0,91
84806.0,67
-1,-1
533.0,68
1271.0,67
3270.0,107
4160.0,75
4165.0,143
4464.0,68
4870.0,88
6977.0,76
7264.0,68
16381.0,68
29432.0,104
29852.0,73
31423.0,97
31445.0,104
31812.0,68
31826.0,67
33151.0,96
33273.0,76
33305.0,68
34151.0,105
34706.0,75
35851.0,87
35879.0,74
36055.0,76
36160.0,107
36962.0,76
37234.0,68
37304.0,91
37312.0,95
37634.0,91
37736.0,76
37840.0,80
37997.0,116
38091.0,87
38223.0,68
38244.0,91
38630.0,104
38761.0,110
38966.0,76
39020.0,91
39045.0,91
39076.0,67
39085.0,107
39196.0,70
39370.0,105
39507.0,76
39673.0,90
39719.0,90
39961.0,105
40505.0,116
40579.0,108
40729.0,108
40792.0,68
41009.0,74
42016.0,104
42585.0,88
42624.0,74
42914.0,88
43237.0,107
43306.0,80
43398.0,115
43603.0,68
44014.0,88
44093.0,76
44181.0,107
44236.0,76
44570.0,142
44882.0,115
44900.0,115
44932.0,115
45045.0,70
45080.0,70
45118.0,141
45457.0,110
45470.0,74
45752.0,67
45843.0,108
45873.0,74
45895.0,74
45901.0,76
46017.0,107
46128.0,96
46140.0,76
46156.0,67
46166.0,87
46289.0,105
46302.0,115
46657.0,67
46669.0,67
46989.0,142
47537.0,91
47787.0,110
47945.0,97
47961.0,75
47990.0,95
48133.0,117
48206.0,96
48289.0,75
48296.0,75
48513.0,88
48542.0,118
48721.0,87
48728.0,87
48784.0,68
49026.0,67
49047.0,67
49061.0,76
49065.0,115
49174.0,116
50215.0,68
50353.0,105
50968.0,67
50992.0,67
51657.0,87
51706.0,87
51807.0,84
52179.0,116
52227.0,91
52284.0,80
52480.0,95
52482.0,95
52626.0,107
52660.0,68
53023.0,68
53108.0,87
53666.0,87
53761.0,75
53777.0,68
53877.0,87
53946.0,89
54358.0,97
54887.0,97
54900.0,97
55223.0,87
55326.0,118
55801.0,91
56035.0,80
56069.0,140
56145.0,142
56380.0,91
56387.0,91
56576.0,91
56858.0,118
56899.0,67
57308.0,88
57331.0,76
57357.0,76
57611.0,105
57804.0,72
57808.0,68
57859.0,115
58142.0,68
58183.0,74
58281.0,68
58307.0,97
58380.0,142
58467.0,74
58771.0,80
59237.0,91
59273.0,80
59374.0,105
59982.0,80
60374.0,104
60397.0,67
60487.0,76
60490.0,116
60634.0,105
60895.0,74
60928.0,108
61143.0,96
61323.0,88
61382.0,68
61491.0,88
61592.0,84
61656.0,105
61935.0,67
62048.0,115
62228.0,105
62328.0,87
62865.0,73
63107.0,72
63145.0,97
63169.0,75
63440.0,110
63477.0,108
63638.0,80
63672.0,141
63902.0,80
64070.0,143
64234.0,88
64255.0,67
64269.0,67
64439.0,67
64602.0,95
64737.0,68
64823.0,75
64873.0,140
65134.0,75
65205.0,91
65259.0,107
65368.0,105
65396.0,143
65421.0,105
65498.0,74
65501.0,74
65531.0,68
65828.0,76
65921.0,91
66300.0,89
66429.0,67
67214.0,87
67332.0,116
67469.0,80
67590.0,67
67593.0,67
69083.0,107
69836.0,95
70159.0,88
70266.0,84
70294.0,76
70532.0,104
70927.0,75
71001.0,89
71252.0,68
72218.0,68
72902.0,105
73078.0,80
73104.0,74
73811.0,73
73931.0,75
74593.0,104
75085.0,116
75535.0,87
75560.0,105
75696.0,74
76075.0,68
77328.0,75
80468.0,91
83318.0,74
83350.0,80
84604.0,80
85158.0,115
86278.0,95
86294.0,95
-1,-1
3016.0,74
3488.0,104
3639.0,110
6455.0,105
6678.0,97
8206.0,76
9380.0,76
10378.0,107
21998.0,91
28753.0,74
32477.0,88
33508.0,104
34245.0,116
34321.0,107
34326.0,107
35270.0,116
36219.0,87
36496.0,110
36670.0,76
36803.0,88
37245.0,97
37793.0,110
38224.0,105
38753.0,68
38934.0,67
39180.0,116
39187.0,116
39276.0,95
39702.0,87
40843.0,104
40892.0,68
41272.0,67
41414.0,104
41729.0,67
41933.0,118
42563.0,105
42897.0,96
43418.0,118
44247.0,68
44742.0,95
44987.0,68
45208.0,76
45389.0,108
46248.0,80
46513.0,104
46631.0,68
47197.0,91
48194.0,110
48856.0,108
48897.0,89
49125.0,88
49146.0,75
49201.0,90
49210.0,95
49323.0,67
49383.0,75
49463.0,87
50136.0,90
50471.0,76
50756.0,68
51342.0,117
51409.0,117
51464.0,104
51901.0,88
52009.0,90
52135.0,76
52236.0,70
52310.0,76
52863.0,97
53161.0,115
53220.0,116
53287.0,118
53297.0,142
53698.0,74
53733.0,88
53868.0,87
54024.0,107
54446.0,76
54773.0,88
54773.0,88
54790.0,87
54984.0,88
55347.0,96
55737.0,90
55806.0,107
56181.0,76
56581.0,115
56712.0,116
56977.0,105
57204.0,116
57420.0,72
57771.0,87
57845.0,110
58049.0,67
58268.0,116
